# Ratio Measurement - KEITHLEY INSTRUMENTS INC.,MODEL 2100,1194515,01.12-01-01
# Main Channel: 100V, Reference: Auto
# Start: 2025-12-02 15:01:15
# Stop: 2025-12-03 08:00:00
# File: c:\WinPython\notebooks\HiPES\Francois\Driftmessung_2025-12-02_15-01-15.csv

Datum_Zeit,Ratiomesswert,Gleitender_Mittelwert,Gesamtmittelwert
2025-12-03 00:12:52,10.0311800000,10.0311914667,10.0311970424
2025-12-03 00:12:56,10.0312096000,10.0311928000,10.0311970430
2025-12-03 00:12:59,10.0311960000,10.0311916800,10.0311970430
2025-12-03 00:13:02,10.0311880000,10.0311891733,10.0311970425
2025-12-03 00:13:05,10.0312080000,10.0311929067,10.0311970431
2025-12-03 00:13:08,10.0311792000,10.0311920000,10.0311970422
2025-12-03 00:13:11,10.0311352000,10.0311892267,10.0311970392
2025-12-03 00:13:14,10.0311872000,10.0311905600,10.0311970387
2025-12-03 00:13:18,10.0312008000,10.0311893867,10.0311970389
2025-12-03 00:13:21,10.0311832000,10.0311908267,10.0311970382
2025-12-03 00:13:24,10.0311744000,10.0311890667,10.0311970371
2025-12-03 00:13:27,10.0311800000,10.0311882133,10.0311970362
2025-12-03 00:13:31,10.0311800000,10.0311876267,10.0311970354
2025-12-03 00:13:34,10.0312032000,10.0311874133,10.0311970357
2025-12-03 00:13:37,10.0312048000,10.0311873067,10.0311970361
2025-12-03 00:13:45,10.0311984000,10.0311885333,10.0311970362
2025-12-03 00:13:48,10.0311944000,10.0311875200,10.0311970360
2025-12-03 00:13:52,10.0311864000,10.0311868800,10.0311970355
2025-12-03 00:13:55,10.0311832000,10.0311865600,10.0311970348
2025-12-03 00:13:58,10.0311640000,10.0311836267,10.0311970332
2025-12-03 00:14:01,10.0311840000,10.0311839467,10.0311970326
2025-12-03 00:14:04,10.0312216000,10.0311897067,10.0311970338
2025-12-03 00:14:07,10.0311240000,10.0311854933,10.0311970302
2025-12-03 00:14:10,10.0311744000,10.0311837333,10.0311970291
2025-12-03 00:14:14,10.0311992000,10.0311848000,10.0311970292
2025-12-03 00:14:17,10.0311640000,10.0311841067,10.0311970276
2025-12-03 00:14:20,10.0311544000,10.0311824000,10.0311970255
2025-12-03 00:14:23,10.0311888000,10.0311829867,10.0311970251
2025-12-03 00:14:26,10.0312216000,10.0311842133,10.0311970263
2025-12-03 00:14:29,10.0311800000,10.0311825600,10.0311970255
2025-12-03 00:14:32,10.0311528000,10.0311795200,10.0311970233
2025-12-03 00:14:36,10.0311936000,10.0311794667,10.0311970231
2025-12-03 00:14:39,10.0311768000,10.0311788267,10.0311970221
2025-12-03 00:14:42,10.0312176000,10.0311811200,10.0311970231
2025-12-03 00:14:45,10.0311880000,10.0311827200,10.0311970227
2025-12-03 00:14:48,10.0312136000,10.0311846933,10.0311970235
2025-12-03 00:14:51,10.0312112000,10.0311840000,10.0311970242
2025-12-03 00:14:54,10.0311792000,10.0311876800,10.0311970233
2025-12-03 00:14:58,10.0311928000,10.0311889067,10.0311970231
2025-12-03 00:15:01,10.0312240000,10.0311905600,10.0311970245
2025-12-03 00:15:04,10.0312072000,10.0311934400,10.0311970249
2025-12-03 00:15:08,10.0311872000,10.0311956267,10.0311970245
2025-12-03 00:15:11,10.0311928000,10.0311958933,10.0311970243
2025-12-03 00:15:14,10.0312048000,10.0311947733,10.0311970246
2025-12-03 00:15:17,10.0312112000,10.0311968533,10.0311970253
2025-12-03 00:15:21,10.0311728000,10.0311981867,10.0311970242
2025-12-03 00:15:24,10.0311960000,10.0311983467,10.0311970241
2025-12-03 00:15:27,10.0312264000,10.0312016533,10.0311970255
2025-12-03 00:15:30,10.0312024000,10.0312006400,10.0311970258
2025-12-03 00:15:33,10.0312048000,10.0312017600,10.0311970262
2025-12-03 00:15:36,10.0312344000,10.0312031467,10.0311970280
2025-12-03 00:15:39,10.0311800000,10.0312010667,10.0311970272
2025-12-03 00:15:43,10.0311648000,10.0312001067,10.0311970256
2025-12-03 00:15:46,10.0312136000,10.0312014933,10.0311970264
2025-12-03 00:15:49,10.0312144000,10.0312008533,10.0311970273
2025-12-03 00:15:53,10.0312296000,10.0312023467,10.0311970289
2025-12-03 00:15:56,10.0312416000,10.0312059733,10.0311970310
2025-12-03 00:15:59,10.0312136000,10.0312073600,10.0311970318
2025-12-03 00:16:02,10.0311840000,10.0312059733,10.0311970312
2025-12-03 00:16:05,10.0312016000,10.0312053333,10.0311970314
2025-12-03 00:16:08,10.0311688000,10.0312050667,10.0311970300
2025-12-03 00:16:11,10.0311880000,10.0312045333,10.0311970296
2025-12-03 00:16:15,10.0311984000,10.0312026667,10.0311970297
2025-12-03 00:16:18,10.0312232000,10.0312040533,10.0311970309
2025-12-03 00:16:21,10.0312472000,10.0312068800,10.0311970334
2025-12-03 00:16:25,10.0312256000,10.0312062933,10.0311970348
2025-12-03 00:16:28,10.0312328000,10.0312098133,10.0311970365
2025-12-03 00:16:31,10.0312088000,10.0312127467,10.0311970371
2025-12-03 00:16:34,10.0312192000,10.0312131200,10.0311970382
2025-12-03 00:16:37,10.0311712000,10.0312102400,10.0311970369
2025-12-03 00:16:40,10.0311768000,10.0312067200,10.0311970359
2025-12-03 00:16:44,10.0312480000,10.0312071467,10.0311970384
2025-12-03 00:16:47,10.0312096000,10.0312068800,10.0311970391
2025-12-03 00:16:50,10.0312256000,10.0312096533,10.0311970404
2025-12-03 00:16:53,10.0312392000,10.0312121600,10.0311970425
2025-12-03 00:16:56,10.0312112000,10.0312149867,10.0311970432
2025-12-03 00:17:00,10.0312216000,10.0312172267,10.0311970444
2025-12-03 00:17:03,10.0312016000,10.0312174400,10.0311970446
2025-12-03 00:17:06,10.0312256000,10.0312176000,10.0311970460
2025-12-03 00:17:10,10.0312336000,10.0312166933,10.0311970478
2025-12-03 00:17:13,10.0312232000,10.0312165333,10.0311970491
2025-12-03 00:17:16,10.0312224000,10.0312158400,10.0311970503
2025-12-03 00:17:19,10.0312392000,10.0312178667,10.0311970524
2025-12-03 00:17:22,10.0311968000,10.0312163733,10.0311970524
2025-12-03 00:17:25,10.0312408000,10.0312210133,10.0311970545
2025-12-03 00:17:28,10.0312192000,10.0312238400,10.0311970556
2025-12-03 00:17:32,10.0312416000,10.0312234133,10.0311970577
2025-12-03 00:17:35,10.0311960000,10.0312225067,10.0311970577
2025-12-03 00:17:38,10.0312112000,10.0312215467,10.0311970584
2025-12-03 00:17:41,10.0312280000,10.0312208000,10.0311970599
2025-12-03 00:17:44,10.0312280000,10.0312219200,10.0311970614
2025-12-03 00:17:47,10.0312208000,10.0312218667,10.0311970626
2025-12-03 00:17:50,10.0312128000,10.0312226133,10.0311970633
2025-12-03 00:17:54,10.0312112000,10.0312216533,10.0311970640
2025-12-03 00:17:57,10.0312216000,10.0312208533,10.0311970652
2025-12-03 00:18:00,10.0312176000,10.0312204800,10.0311970662
2025-12-03 00:18:04,10.0312072000,10.0312194667,10.0311970667
2025-12-03 00:18:07,10.0312320000,10.0312189867,10.0311970684
2025-12-03 00:18:10,10.0312320000,10.0312213333,10.0311970701
2025-12-03 00:18:13,10.0312592000,10.0312225600,10.0311970731
2025-12-03 00:18:17,10.0312360000,10.0312236800,10.0311970750
2025-12-03 00:18:20,10.0311824000,10.0312197333,10.0311970743
2025-12-03 00:18:23,10.0311936000,10.0312195733,10.0311970742
2025-12-03 00:18:27,10.0312360000,10.0312212267,10.0311970761
2025-12-03 00:18:30,10.0312296000,10.0312213333,10.0311970776
2025-12-03 00:18:33,10.0312048000,10.0312197867,10.0311970780
2025-12-03 00:18:37,10.0311880000,10.0312176000,10.0311970776
2025-12-03 00:18:40,10.0312336000,10.0312189867,10.0311970794
2025-12-03 00:18:43,10.0312464000,10.0312213333,10.0311970818
2025-12-03 00:18:46,10.0312312000,10.0312219733,10.0311970834
2025-12-03 00:18:50,10.0312176000,10.0312219733,10.0311970844
2025-12-03 00:18:53,10.0312112000,10.0312222400,10.0311970851
2025-12-03 00:18:56,10.0312072000,10.0312205867,10.0311970856
2025-12-03 00:19:00,10.0311944000,10.0312180800,10.0311970855
2025-12-03 00:19:03,10.0312288000,10.0312160533,10.0311970870
2025-12-03 00:19:06,10.0312272000,10.0312154667,10.0311970885
2025-12-03 00:19:09,10.0311928000,10.0312161600,10.0311970883
2025-12-03 00:19:12,10.0312208000,10.0312179733,10.0311970894
2025-12-03 00:19:15,10.0312208000,10.0312169600,10.0311970906
2025-12-03 00:19:18,10.0312344000,10.0312172800,10.0311970924
2025-12-03 00:19:22,10.0312288000,10.0312188800,10.0311970939
2025-12-03 00:19:25,10.0312032000,10.0312198933,10.0311970942
2025-12-03 00:19:28,10.0312464000,10.0312207467,10.0311970966
2025-12-03 00:19:32,10.0312208000,10.0312190400,10.0311970978
2025-12-03 00:19:35,10.0312072000,10.0312174400,10.0311970983
2025-12-03 00:19:38,10.0312208000,10.0312176533,10.0311970994
2025-12-03 00:19:41,10.0312064000,10.0312173333,10.0311970999
2025-12-03 00:19:45,10.0312184000,10.0312180800,10.0311971009
2025-12-03 00:19:48,10.0312184000,10.0312196800,10.0311971020
2025-12-03 00:19:51,10.0312272000,10.0312195733,10.0311971034
2025-12-03 00:19:55,10.0312272000,10.0312195733,10.0311971049
2025-12-03 00:19:58,10.0312160000,10.0312211200,10.0311971058
2025-12-03 00:20:01,10.0312072000,10.0312202133,10.0311971063
2025-12-03 00:20:05,10.0312120000,10.0312196267,10.0311971070
2025-12-03 00:20:08,10.0312080000,10.0312178667,10.0311971076
2025-12-03 00:20:11,10.0312272000,10.0312177600,10.0311971090
2025-12-03 00:20:14,10.0312064000,10.0312179733,10.0311971095
2025-12-03 00:20:18,10.0311944000,10.0312145067,10.0311971094
2025-12-03 00:20:21,10.0312256000,10.0312148267,10.0311971107
2025-12-03 00:20:24,10.0312048000,10.0312146667,10.0311971111
2025-12-03 00:20:28,10.0312208000,10.0312146667,10.0311971123
2025-12-03 00:20:31,10.0312112000,10.0312149867,10.0311971130
2025-12-03 00:20:34,10.0311792000,10.0312123733,10.0311971121
2025-12-03 00:20:38,10.0312080000,10.0312116800,10.0311971126
2025-12-03 00:20:41,10.0312016000,10.0312099733,10.0311971128
2025-12-03 00:20:44,10.0312328000,10.0312103467,10.0311971146
2025-12-03 00:20:47,10.0311896000,10.0312085867,10.0311971142
2025-12-03 00:20:51,10.0311944000,10.0312077333,10.0311971141
2025-12-03 00:20:54,10.0312240000,10.0312085333,10.0311971154
2025-12-03 00:20:57,10.0312192000,10.0312092800,10.0311971165
2025-12-03 00:21:01,10.0311920000,10.0312069333,10.0311971162
2025-12-03 00:21:04,10.0312136000,10.0312074133,10.0311971170
2025-12-03 00:21:07,10.0312336000,10.0312100267,10.0311971188
2025-12-03 00:21:11,10.0312088000,10.0312089067,10.0311971193
2025-12-03 00:21:14,10.0311936000,10.0312081600,10.0311971192
2025-12-03 00:21:17,10.0312208000,10.0312081600,10.0311971203
2025-12-03 00:21:20,10.0312136000,10.0312083200,10.0311971211
2025-12-03 00:21:24,10.0311960000,10.0312094400,10.0311971211
2025-12-03 00:21:27,10.0312128000,10.0312097600,10.0311971218
2025-12-03 00:21:30,10.0312184000,10.0312108800,10.0311971229
2025-12-03 00:21:34,10.0311816000,10.0312074667,10.0311971221
2025-12-03 00:21:37,10.0312080000,10.0312086933,10.0311971226
2025-12-03 00:21:40,10.0311784000,10.0312076267,10.0311971217
2025-12-03 00:21:44,10.0312480000,10.0312092267,10.0311971242
2025-12-03 00:21:47,10.0311984000,10.0312078400,10.0311971243
2025-12-03 00:21:50,10.0312072000,10.0312088533,10.0311971248
2025-12-03 00:21:53,10.0311936000,10.0312075200,10.0311971246
2025-12-03 00:21:57,10.0312048000,10.0312056000,10.0311971250
2025-12-03 00:22:00,10.0312336000,10.0312072533,10.0311971267
2025-12-03 00:22:03,10.0312640000,10.0312119467,10.0311971300
2025-12-03 00:22:07,10.0312320000,10.0312126933,10.0311971317
2025-12-03 00:22:10,10.0312712000,10.0312165333,10.0311971353
2025-12-03 00:22:13,10.0312704000,10.0312214933,10.0311971388
2025-12-03 00:22:17,10.0312808000,10.0312260267,10.0311971429
2025-12-03 00:22:20,10.0312688000,10.0312293867,10.0311971464
2025-12-03 00:22:23,10.0312424000,10.0312334400,10.0311971486
2025-12-03 00:22:26,10.0312632000,10.0312371200,10.0311971518
2025-12-03 00:22:30,10.0312504000,10.0312419200,10.0311971544
2025-12-03 00:22:33,10.0312936000,10.0312449600,10.0311971591
2025-12-03 00:22:36,10.0312672000,10.0312495467,10.0311971625
2025-12-03 00:22:40,10.0312320000,10.0312512000,10.0311971642
2025-12-03 00:22:43,10.0312432000,10.0312545067,10.0311971664
2025-12-03 00:22:46,10.0312592000,10.0312581333,10.0311971694
2025-12-03 00:22:49,10.0312368000,10.0312583467,10.0311971713
2025-12-03 00:22:52,10.0312256000,10.0312557867,10.0311971727
2025-12-03 00:22:55,10.0312704000,10.0312583467,10.0311971763
2025-12-03 00:22:58,10.0312192000,10.0312548800,10.0311971773
2025-12-03 00:23:02,10.0312160000,10.0312512533,10.0311971782
2025-12-03 00:23:05,10.0313064000,10.0312529600,10.0311971836
2025-12-03 00:23:08,10.0312216000,10.0312498133,10.0311971847
2025-12-03 00:23:12,10.0312512000,10.0312504000,10.0311971874
2025-12-03 00:23:15,10.0312656000,10.0312505600,10.0311971907
2025-12-03 00:23:18,10.0312592000,10.0312511467,10.0311971937
2025-12-03 00:23:21,10.0312512000,10.0312483200,10.0311971963
2025-12-03 00:23:25,10.0312144000,10.0312448000,10.0311971971
2025-12-03 00:23:28,10.0312640000,10.0312469333,10.0311972004
2025-12-03 00:23:31,10.0312224000,10.0312455467,10.0311972016
2025-12-03 00:23:35,10.0312528000,10.0312451200,10.0311972043
2025-12-03 00:23:38,10.0312408000,10.0312453867,10.0311972064
2025-12-03 00:23:41,10.0312144000,10.0312446400,10.0311972073
2025-12-03 00:23:45,10.0312632000,10.0312441600,10.0311972105
2025-12-03 00:23:48,10.0312360000,10.0312452800,10.0311972123
2025-12-03 00:23:51,10.0312296000,10.0312461867,10.0311972139
2025-12-03 00:23:54,10.0312384000,10.0312416533,10.0311972159
2025-12-03 00:23:58,10.0312264000,10.0312419733,10.0311972173
2025-12-03 00:24:01,10.0312424000,10.0312413867,10.0311972195
2025-12-03 00:24:04,10.0312312000,10.0312390933,10.0311972212
2025-12-03 00:24:08,10.0312336000,10.0312373867,10.0311972229
2025-12-03 00:24:11,10.0312888000,10.0312398933,10.0311972274
2025-12-03 00:24:14,10.0312336000,10.0312411733,10.0311972291
2025-12-03 00:24:18,10.0312520000,10.0312403733,10.0311972318
2025-12-03 00:24:21,10.0312456000,10.0312419200,10.0311972341
2025-12-03 00:24:24,10.0312760000,10.0312434667,10.0311972380
2025-12-03 00:24:27,10.0312520000,10.0312442133,10.0311972406
2025-12-03 00:24:31,10.0312624000,10.0312474133,10.0311972438
2025-12-03 00:24:34,10.0312592000,10.0312471467,10.0311972468
2025-12-03 00:24:37,10.0312560000,10.0312484800,10.0311972496
2025-12-03 00:24:41,10.0312512000,10.0312499200,10.0311972522
2025-12-03 00:24:44,10.0312296000,10.0312493333,10.0311972538
2025-12-03 00:24:47,10.0312528000,10.0312510933,10.0311972565
2025-12-03 00:24:51,10.0312360000,10.0312506667,10.0311972584
2025-12-03 00:24:54,10.0312432000,10.0312514667,10.0311972606
2025-12-03 00:24:57,10.0312624000,10.0312533867,10.0311972638
2025-12-03 00:25:00,10.0312488000,10.0312507200,10.0311972663
2025-12-03 00:25:04,10.0312024000,10.0312486400,10.0311972665
2025-12-03 00:25:07,10.0312312000,10.0312472533,10.0311972682
2025-12-03 00:25:10,10.0312336000,10.0312464533,10.0311972699
2025-12-03 00:25:14,10.0312704000,10.0312460800,10.0311972735
2025-12-03 00:25:17,10.0312232000,10.0312441600,10.0311972747
2025-12-03 00:25:20,10.0312296000,10.0312419733,10.0311972763
2025-12-03 00:25:24,10.0312512000,10.0312414400,10.0311972789
2025-12-03 00:25:27,10.0312432000,10.0312405867,10.0311972811
2025-12-03 00:25:30,10.0312632000,10.0312413867,10.0311972843
2025-12-03 00:25:33,10.0312576000,10.0312432533,10.0311972872
2025-12-03 00:25:37,10.0312680000,10.0312442667,10.0311972907
2025-12-03 00:25:40,10.0312952000,10.0312482133,10.0311972954
2025-12-03 00:25:43,10.0312424000,10.0312481600,10.0311972976
2025-12-03 00:25:47,10.0312432000,10.0312468800,10.0311972998
2025-12-03 00:25:50,10.0312408000,10.0312463467,10.0311973019
2025-12-03 00:25:53,10.0312144000,10.0312471467,10.0311973028
2025-12-03 00:25:57,10.0312744000,10.0312500267,10.0311973065
2025-12-03 00:26:00,10.0312432000,10.0312506667,10.0311973087
2025-12-03 00:26:03,10.0312784000,10.0312512000,10.0311973126
2025-12-03 00:26:06,10.0312712000,10.0312544000,10.0311973162
2025-12-03 00:26:10,10.0312656000,10.0312568000,10.0311973195
2025-12-03 00:26:13,10.0312512000,10.0312568000,10.0311973221
2025-12-03 00:26:16,10.0312520000,10.0312573867,10.0311973248
2025-12-03 00:26:20,10.0312744000,10.0312581333,10.0311973285
2025-12-03 00:26:23,10.0312360000,10.0312566933,10.0311973304
2025-12-03 00:26:26,10.0312656000,10.0312565333,10.0311973337
2025-12-03 00:26:30,10.0312616000,10.0312542933,10.0311973368
2025-12-03 00:26:33,10.0312520000,10.0312549333,10.0311973394
2025-12-03 00:26:36,10.0312536000,10.0312556267,10.0311973422
2025-12-03 00:26:39,10.0312768000,10.0312580267,10.0311973460
2025-12-03 00:26:42,10.0312536000,10.0312606400,10.0311973487
2025-12-03 00:26:45,10.0312280000,10.0312575467,10.0311973502
2025-12-03 00:26:49,10.0312296000,10.0312566400,10.0311973518
2025-12-03 00:26:52,10.0312488000,10.0312546667,10.0311973543
2025-12-03 00:26:55,10.0312424000,10.0312527467,10.0311973564
2025-12-03 00:26:58,10.0312376000,10.0312508800,10.0311973584
2025-12-03 00:27:01,10.0312528000,10.0312509867,10.0311973611
2025-12-03 00:27:05,10.0312288000,10.0312494400,10.0311973626
2025-12-03 00:27:08,10.0312392000,10.0312470933,10.0311973646
2025-12-03 00:27:11,10.0312040000,10.0312449600,10.0311973649
2025-12-03 00:27:15,10.0311824000,10.0312394133,10.0311973642
2025-12-03 00:27:18,10.0312544000,10.0312389333,10.0311973670
2025-12-03 00:27:21,10.0311976000,10.0312353067,10.0311973670
2025-12-03 00:27:25,10.0312112000,10.0312324800,10.0311973677
2025-12-03 00:27:28,10.0312120000,10.0312281600,10.0311973684
2025-12-03 00:27:31,10.0312184000,10.0312258133,10.0311973694
2025-12-03 00:27:34,10.0312296000,10.0312259200,10.0311973709
2025-12-03 00:27:38,10.0312520000,10.0312274133,10.0311973736
2025-12-03 00:27:41,10.0312736000,10.0312290667,10.0311973773
2025-12-03 00:27:44,10.0312464000,10.0312293333,10.0311973796
2025-12-03 00:27:48,10.0312456000,10.0312298667,10.0311973820
2025-12-03 00:27:51,10.0312432000,10.0312292267,10.0311973842
2025-12-03 00:27:54,10.0312872000,10.0312331200,10.0311973885
2025-12-03 00:27:58,10.0312568000,10.0312342933,10.0311973914
2025-12-03 00:28:01,10.0312368000,10.0312364800,10.0311973933
2025-12-03 00:28:04,10.0312664000,10.0312420800,10.0311973966
2025-12-03 00:28:07,10.0312504000,10.0312418133,10.0311973992
2025-12-03 00:28:11,10.0312816000,10.0312474133,10.0311974033
2025-12-03 00:28:14,10.0312824000,10.0312521600,10.0311974074
2025-12-03 00:28:17,10.0312256000,10.0312530667,10.0311974087
2025-12-03 00:28:21,10.0312360000,10.0312542400,10.0311974106
2025-12-03 00:28:24,10.0312624000,10.0312564267,10.0311974137
2025-12-03 00:28:27,10.0312856000,10.0312586667,10.0311974180
2025-12-03 00:28:31,10.0312112000,10.0312545067,10.0311974187
2025-12-03 00:28:34,10.0312472000,10.0312545600,10.0311974211
2025-12-03 00:28:37,10.0312576000,10.0312553600,10.0311974240
2025-12-03 00:28:40,10.0312680000,10.0312570133,10.0311974274
2025-12-03 00:28:44,10.0312376000,10.0312537067,10.0311974293
2025-12-03 00:28:47,10.0312296000,10.0312518933,10.0311974309
2025-12-03 00:28:50,10.0312528000,10.0312529600,10.0311974336
2025-12-03 00:28:54,10.0312528000,10.0312520533,10.0311974362
2025-12-03 00:28:57,10.0312520000,10.0312521600,10.0311974389
2025-12-03 00:29:00,10.0312560000,10.0312504533,10.0311974417
2025-12-03 00:29:04,10.0312784000,10.0312501867,10.0311974456
2025-12-03 00:29:07,10.0312688000,10.0312530667,10.0311974491
2025-12-03 00:29:10,10.0312640000,10.0312549333,10.0311974523
2025-12-03 00:29:13,10.0312432000,10.0312536533,10.0311974545
2025-12-03 00:29:17,10.0312816000,10.0312533867,10.0311974585
2025-12-03 00:29:20,10.0312688000,10.0312572267,10.0311974620
2025-12-03 00:29:23,10.0312416000,10.0312568533,10.0311974641
2025-12-03 00:29:27,10.0312664000,10.0312574400,10.0311974674
2025-12-03 00:29:30,10.0312744000,10.0312578667,10.0311974712
2025-12-03 00:29:33,10.0312712000,10.0312601067,10.0311974747
2025-12-03 00:29:37,10.0312720000,10.0312629333,10.0311974783
2025-12-03 00:29:40,10.0312576000,10.0312632533,10.0311974812
2025-12-03 00:29:43,10.0312584000,10.0312636267,10.0311974842
2025-12-03 00:29:46,10.0312536000,10.0312637333,10.0311974869
2025-12-03 00:29:50,10.0312704000,10.0312646933,10.0311974904
2025-12-03 00:29:53,10.0312616000,10.0312635733,10.0311974935
2025-12-03 00:29:56,10.0312432000,10.0312618667,10.0311974957
2025-12-03 00:30:00,10.0312312000,10.0312596800,10.0311974973
2025-12-03 00:30:03,10.0312408000,10.0312595200,10.0311974994
2025-12-03 00:30:06,10.0312184000,10.0312553067,10.0311975004
2025-12-03 00:30:10,10.0312712000,10.0312554667,10.0311975040
2025-12-03 00:30:13,10.0312424000,10.0312555200,10.0311975061
2025-12-03 00:30:16,10.0312504000,10.0312544533,10.0311975087
2025-12-03 00:30:19,10.0312560000,10.0312532267,10.0311975115
2025-12-03 00:30:23,10.0312664000,10.0312529067,10.0311975148
2025-12-03 00:30:26,10.0312096000,10.0312487467,10.0311975154
2025-12-03 00:30:29,10.0312480000,10.0312481067,10.0311975178
2025-12-03 00:30:33,10.0312512000,10.0312476267,10.0311975204
2025-12-03 00:30:36,10.0312608000,10.0312481067,10.0311975235
2025-12-03 00:30:39,10.0312264000,10.0312451733,10.0311975249
2025-12-03 00:30:43,10.0312176000,10.0312422400,10.0311975258
2025-12-03 00:30:46,10.0312640000,10.0312436267,10.0311975291
2025-12-03 00:30:49,10.0312656000,10.0312459200,10.0311975323
2025-12-03 00:30:52,10.0312224000,10.0312446933,10.0311975335
2025-12-03 00:30:56,10.0312768000,10.0312485867,10.0311975374
2025-12-03 00:30:59,10.0312408000,10.0312465600,10.0311975394
2025-12-03 00:31:02,10.0312392000,10.0312463467,10.0311975415
2025-12-03 00:31:06,10.0312656000,10.0312473600,10.0311975447
2025-12-03 00:31:09,10.0312688000,10.0312482133,10.0311975482
2025-12-03 00:31:12,10.0312472000,10.0312469333,10.0311975506
2025-12-03 00:31:16,10.0312560000,10.0312500267,10.0311975534
2025-12-03 00:31:19,10.0312536000,10.0312504000,10.0311975561
2025-12-03 00:31:22,10.0312640000,10.0312512533,10.0311975593
2025-12-03 00:31:25,10.0312592000,10.0312511467,10.0311975623
2025-12-03 00:31:29,10.0312384000,10.0312519467,10.0311975642
2025-12-03 00:31:32,10.0312208000,10.0312521600,10.0311975653
2025-12-03 00:31:35,10.0312464000,10.0312509867,10.0311975677
2025-12-03 00:31:39,10.0312008000,10.0312466667,10.0311975679
2025-12-03 00:31:42,10.0312288000,10.0312470933,10.0311975694
2025-12-03 00:31:45,10.0312672000,10.0312464533,10.0311975727
2025-12-03 00:31:49,10.0312488000,10.0312469867,10.0311975752
2025-12-03 00:31:52,10.0312624000,10.0312485333,10.0311975783
2025-12-03 00:31:55,10.0312632000,10.0312483733,10.0311975815
2025-12-03 00:31:58,10.0312408000,10.0312465067,10.0311975835
2025-12-03 00:32:07,10.0312408000,10.0312460800,10.0311975856
2025-12-03 00:32:10,10.0312528000,10.0312458667,10.0311975883
2025-12-03 00:32:13,10.0312456000,10.0312453333,10.0311975906
2025-12-03 00:32:16,10.0312480000,10.0312442667,10.0311975930
2025-12-03 00:32:19,10.0312312000,10.0312424000,10.0311975946
2025-12-03 00:32:23,10.0312360000,10.0312422400,10.0311975965
2025-12-03 00:32:26,10.0312504000,10.0312442133,10.0311975990
2025-12-03 00:32:29,10.0312480000,10.0312443200,10.0311976015
2025-12-03 00:32:33,10.0312480000,10.0312474667,10.0311976039
2025-12-03 00:32:36,10.0312608000,10.0312496000,10.0311976069
2025-12-03 00:32:39,10.0312120000,10.0312459200,10.0311976076
2025-12-03 00:32:42,10.0312864000,10.0312484267,10.0311976119
2025-12-03 00:32:46,10.0312488000,10.0312475200,10.0311976144
2025-12-03 00:32:49,10.0312576000,10.0312471467,10.0311976173
2025-12-03 00:32:52,10.0312360000,10.0312468267,10.0311976191
2025-12-03 00:32:56,10.0312424000,10.0312469333,10.0311976213
2025-12-03 00:32:59,10.0312328000,10.0312456000,10.0311976229
2025-12-03 00:33:02,10.0312312000,10.0312446400,10.0311976246
2025-12-03 00:33:06,10.0312096000,10.0312420800,10.0311976251
2025-12-03 00:33:09,10.0312320000,10.0312421333,10.0311976268
2025-12-03 00:33:12,10.0312256000,10.0312414400,10.0311976281
2025-12-03 00:33:15,10.0312576000,10.0312419200,10.0311976310
2025-12-03 00:33:19,10.0312472000,10.0312418667,10.0311976334
2025-12-03 00:33:22,10.0312664000,10.0312430933,10.0311976367
2025-12-03 00:33:25,10.0312080000,10.0312395733,10.0311976372
2025-12-03 00:33:29,10.0312520000,10.0312422400,10.0311976398
2025-12-03 00:33:32,10.0312360000,10.0312388800,10.0311976417
2025-12-03 00:33:35,10.0312176000,10.0312368000,10.0311976426
2025-12-03 00:33:39,10.0311968000,10.0312327467,10.0311976426
2025-12-03 00:33:42,10.0312120000,10.0312311467,10.0311976433
2025-12-03 00:33:45,10.0312704000,10.0312330133,10.0311976468
2025-12-03 00:33:48,10.0312328000,10.0312330133,10.0311976485
2025-12-03 00:33:52,10.0312344000,10.0312332267,10.0311976503
2025-12-03 00:33:55,10.0312216000,10.0312340267,10.0311976514
2025-12-03 00:33:58,10.0312384000,10.0312344533,10.0311976534
2025-12-03 00:34:02,10.0312512000,10.0312361600,10.0311976559
2025-12-03 00:34:05,10.0312344000,10.0312346133,10.0311976577
2025-12-03 00:34:08,10.0312520000,10.0312349333,10.0311976603
2025-12-03 00:34:12,10.0312680000,10.0312350400,10.0311976637
2025-12-03 00:34:15,10.0312288000,10.0312364267,10.0311976652
2025-12-03 00:34:18,10.0312424000,10.0312357867,10.0311976673
2025-12-03 00:34:21,10.0312288000,10.0312353067,10.0311976688
2025-12-03 00:34:25,10.0311928000,10.0312336533,10.0311976686
2025-12-03 00:34:28,10.0311992000,10.0312338133,10.0311976687
2025-12-03 00:34:31,10.0312320000,10.0312351467,10.0311976703
2025-12-03 00:34:35,10.0312040000,10.0312307200,10.0311976706
2025-12-03 00:34:38,10.0312272000,10.0312303467,10.0311976721
2025-12-03 00:34:41,10.0312344000,10.0312303467,10.0311976738
2025-12-03 00:34:45,10.0312584000,10.0312328000,10.0311976767
2025-12-03 00:34:48,10.0312184000,10.0312314667,10.0311976777
2025-12-03 00:34:51,10.0312488000,10.0312313067,10.0311976802
2025-12-03 00:34:54,10.0312456000,10.0312320533,10.0311976825
2025-12-03 00:34:58,10.0312456000,10.0312316267,10.0311976848
2025-12-03 00:35:01,10.0312120000,10.0312278933,10.0311976855
2025-12-03 00:35:04,10.0312376000,10.0312284800,10.0311976874
